date,student_id,check_in_time,class_start_time,weather_condition,unexpected_event,attendance_status
2025-11-07,N22DCCN014,05:12:39,07:00:00,Stormy,Yes,OnTime
2025-11-07,N22DCCN015,06:02:15,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN016,05:40:17,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN017,06:49:57,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN018,06:04:56,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN019,05:52:11,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN020,06:51:39,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN021,06:10:36,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN022,06:25:34,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN023,06:33:30,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN024,,07:00:00,Stormy,No,Absent
2025-11-07,N22DCCN025,06:47:40,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN026,,07:00:00,Stormy,No,Absent
2025-11-07,N22DCCN027,06:38:22,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN028,,07:00:00,Stormy,No,Absent
2025-11-07,N22DCCN029,05:29:32,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN030,,07:00:00,Stormy,No,Absent
2025-11-07,N22DCCN031,05:30:28,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN032,,07:00:00,Stormy,No,Absent
2025-11-07,N22DCCN033,05:55:11,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN034,06:14:49,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN035,06:26:06,07:00:00,Stormy,Yes,OnTime
2025-11-07,N22DCCN036,05:49:49,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN037,06:40:07,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN038,06:43:46,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN039,05:08:55,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN040,06:41:52,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN041,05:54:38,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN042,06:07:21,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN043,05:19:28,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN044,06:24:47,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN045,05:54:11,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN046,06:32:29,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN047,06:20:54,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN048,,07:00:00,Stormy,No,Absent
2025-11-07,N22DCCN049,04:59:06,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN050,05:54:19,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN051,05:12:07,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN052,05:50:37,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN053,06:00:51,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN054,,07:00:00,Stormy,No,Absent
2025-11-07,N22DCCN055,05:46:02,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN056,04:58:06,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN057,06:30:47,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN058,06:52:12,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN059,05:18:18,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN060,06:08:38,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN061,05:41:15,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN062,05:43:29,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN063,06:25:59,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN064,05:50:05,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN065,04:27:29,07:00:00,Stormy,Yes,OnTime
2025-11-07,N22DCCN066,06:39:41,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN067,05:46:09,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN068,06:38:05,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN069,06:12:57,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN070,,07:00:00,Stormy,No,Absent
2025-11-07,N22DCCN071,05:32:36,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN072,05:55:43,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN073,04:50:41,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN074,05:29:27,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN075,,07:00:00,Stormy,No,Absent
2025-11-07,N22DCCN076,05:09:14,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN077,06:47:39,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN078,05:46:13,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN079,06:03:56,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN080,,07:00:00,Stormy,No,Absent
2025-11-07,N22DCCN081,06:28:15,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN082,05:22:59,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN083,,07:00:00,Stormy,No,Absent
2025-11-07,N22DCCN084,06:52:08,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN085,,07:00:00,Stormy,No,Absent
2025-11-07,N22DCCN086,06:09:37,07:00:00,Stormy,Yes,OnTime
2025-11-07,N22DCCN087,05:51:41,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN088,06:24:39,07:00:00,Stormy,Yes,OnTime
2025-11-07,N22DCCN089,06:01:18,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN090,05:39:25,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN091,05:15:16,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN092,06:52:55,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN093,06:20:37,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN094,,07:00:00,Stormy,No,Absent
2025-11-07,N22DCCN095,,07:00:00,Stormy,No,Absent
2025-11-07,N22DCCN096,05:20:55,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN097,07:05:45,07:00:00,Stormy,No,Late
2025-11-07,N22DCCN098,05:42:11,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN099,06:03:50,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN100,06:00:40,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN101,06:59:37,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN102,,07:00:00,Stormy,No,Absent
2025-11-07,N22DCCN103,05:27:35,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN104,06:13:18,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN105,05:32:28,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN106,,07:00:00,Stormy,No,Absent
2025-11-07,N22DCCN107,06:03:34,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN108,05:53:04,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN109,,07:00:00,Stormy,No,Absent
2025-11-07,N22DCCN110,05:09:04,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN111,,07:00:00,Stormy,No,Absent
2025-11-07,N22DCCN112,05:56:50,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN113,05:16:21,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN114,06:30:36,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN115,06:47:06,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN116,05:12:05,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN117,05:45:29,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN118,06:20:08,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN119,06:34:32,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN120,05:43:59,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN121,05:51:16,07:00:00,Stormy,Yes,OnTime
2025-11-07,N22DCCN122,06:50:58,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN123,,07:00:00,Stormy,No,Absent
2025-11-07,N22DCCN124,05:40:52,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN125,,07:00:00,Stormy,No,Absent
2025-11-07,N22DCCN126,,07:00:00,Stormy,No,Absent
2025-11-07,N22DCCN127,,07:00:00,Stormy,No,Absent
2025-11-07,N22DCCN128,06:03:38,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN129,05:33:58,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN130,,07:00:00,Stormy,No,Absent
2025-11-07,N22DCCN131,06:10:05,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN132,06:07:43,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN133,,07:00:00,Stormy,No,Absent
2025-11-07,N22DCCN134,04:48:46,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN135,06:40:59,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN136,06:08:41,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN137,05:09:29,07:00:00,Stormy,Yes,OnTime
2025-11-07,N22DCCN138,05:40:25,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN139,06:16:14,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN140,04:51:22,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN141,06:16:21,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN142,,07:00:00,Stormy,No,Absent
2025-11-07,N22DCCN143,06:11:19,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN144,05:34:10,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN145,06:24:26,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN146,,07:00:00,Stormy,No,Absent
2025-11-07,N22DCCN147,05:52:27,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN148,06:16:56,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN149,06:38:16,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN150,05:16:16,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN151,05:43:59,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN152,,07:00:00,Stormy,No,Absent
2025-11-07,N22DCCN153,05:51:01,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN154,06:26:00,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN155,05:50:24,07:00:00,Stormy,Yes,OnTime
2025-11-07,N22DCCN156,06:23:05,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN157,06:04:46,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN158,06:02:08,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN159,,07:00:00,Stormy,No,Absent
2025-11-07,N22DCCN160,05:10:46,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN161,06:48:34,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN162,06:04:29,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN163,05:32:01,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN164,05:43:16,07:00:00,Stormy,Yes,OnTime
2025-11-07,N22DCCN165,,07:00:00,Stormy,No,Absent
2025-11-07,N22DCCN166,,07:00:00,Stormy,No,Absent
2025-11-07,N22DCCN167,,07:00:00,Stormy,No,Absent
2025-11-07,N22DCCN168,04:38:47,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN169,05:16:56,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN170,05:33:27,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN171,05:37:00,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN172,,07:00:00,Stormy,No,Absent
2025-11-07,N22DCCN173,,07:00:00,Stormy,No,Absent
2025-11-07,N22DCCN174,,07:00:00,Stormy,No,Absent
2025-11-07,N22DCCN175,,07:00:00,Stormy,No,Absent
2025-11-07,N22DCCN176,05:41:07,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN177,,07:00:00,Stormy,No,Absent
2025-11-07,N22DCCN178,06:00:07,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN179,05:22:39,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN180,06:00:57,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN181,05:44:12,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN182,,07:00:00,Stormy,No,Absent
2025-11-07,N22DCCN183,05:01:52,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN184,05:27:03,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN185,06:24:26,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN186,05:17:00,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN187,05:44:37,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN188,05:12:36,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN189,06:28:22,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN190,,07:00:00,Stormy,No,Absent
2025-11-07,N22DCCN191,05:18:38,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN192,06:26:52,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN193,06:14:28,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN194,05:25:50,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN195,06:28:34,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN196,,07:00:00,Stormy,No,Absent
2025-11-07,N22DCCN197,04:26:28,07:00:00,Stormy,Yes,OnTime
2025-11-07,N22DCCN198,05:36:35,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN199,04:54:35,07:00:00,Stormy,Yes,OnTime
2025-11-07,N22DCCN200,06:45:11,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN201,05:39:37,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN202,,07:00:00,Stormy,No,Absent
2025-11-07,N22DCCN203,,07:00:00,Stormy,No,Absent
2025-11-07,N22DCCN204,,07:00:00,Stormy,No,Absent
2025-11-07,N22DCCN205,06:15:23,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN206,05:47:57,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN207,06:30:52,07:00:00,Stormy,Yes,OnTime
2025-11-07,N22DCCN208,04:42:04,07:00:00,Stormy,Yes,OnTime
2025-11-07,N22DCCN209,05:24:08,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN210,06:40:14,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN211,,07:00:00,Stormy,No,Absent
2025-11-07,N22DCCN212,05:54:53,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN213,05:42:38,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN214,05:27:56,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN215,05:41:06,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN216,06:13:12,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN217,05:14:32,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN218,05:42:01,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN219,05:30:53,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN220,06:10:58,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN221,06:06:12,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN222,05:58:25,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN223,,07:00:00,Stormy,No,Absent
2025-11-07,N22DCCN224,,07:00:00,Stormy,No,Absent
2025-11-07,N22DCCN225,06:05:32,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN226,05:33:57,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN227,06:48:47,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN228,05:39:32,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN229,05:14:02,07:00:00,Stormy,Yes,OnTime
2025-11-07,N22DCCN230,05:15:19,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN231,06:30:58,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN232,06:19:32,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN233,,07:00:00,Stormy,No,Absent
2025-11-07,N22DCCN234,05:47:31,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN235,06:14:57,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN236,05:32:30,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN237,,07:00:00,Stormy,No,Absent
2025-11-07,N22DCCN238,05:25:19,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN239,06:10:35,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN240,05:41:52,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN241,06:19:11,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN242,05:05:59,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN243,06:14:36,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN244,04:47:24,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN245,05:49:09,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN246,05:31:42,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN247,,07:00:00,Stormy,No,Absent
2025-11-07,N22DCCN248,06:34:11,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN249,05:10:09,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN250,05:58:42,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN251,06:29:58,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN252,05:27:02,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN253,05:47:58,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN254,05:59:51,07:00:00,Stormy,Yes,OnTime
2025-11-07,N22DCCN255,06:11:07,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN256,05:04:41,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN257,05:56:38,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN258,,07:00:00,Stormy,No,Absent
2025-11-07,N22DCCN259,05:39:47,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN260,,07:00:00,Stormy,No,Absent
2025-11-07,N22DCCN261,05:01:12,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN262,05:29:14,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN263,05:19:29,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN264,06:02:51,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN265,,07:00:00,Stormy,No,Absent
2025-11-07,N22DCCN266,05:08:48,07:00:00,Stormy,Yes,OnTime
2025-11-07,N22DCCN267,,07:00:00,Stormy,No,Absent
2025-11-07,N22DCCN268,,07:00:00,Stormy,No,Absent
2025-11-07,N22DCCN269,06:02:05,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN270,,07:00:00,Stormy,No,Absent
2025-11-07,N22DCCN271,06:08:56,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN272,06:01:10,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN273,05:07:33,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN274,,07:00:00,Stormy,No,Absent
2025-11-07,N22DCCN275,04:46:51,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN276,05:50:52,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN277,06:50:16,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN278,06:47:10,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN279,06:23:47,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN280,,07:00:00,Stormy,No,Absent
2025-11-07,N22DCCN281,,07:00:00,Stormy,No,Absent
2025-11-07,N22DCCN282,05:29:05,07:00:00,Stormy,Yes,OnTime
2025-11-07,N22DCCN283,05:57:20,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN284,05:20:34,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN285,06:09:06,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN286,05:30:50,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN287,06:43:49,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN288,05:52:31,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN289,05:14:01,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN290,06:09:47,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN291,,07:00:00,Stormy,No,Absent
2025-11-07,N22DCCN292,05:51:28,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN293,06:41:14,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN294,,07:00:00,Stormy,No,Absent
2025-11-07,N22DCCN295,05:51:24,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN296,06:20:22,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN297,,07:00:00,Stormy,No,Absent
2025-11-07,N22DCCN298,05:31:53,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN299,06:25:08,07:00:00,Stormy,No,OnTime
2025-11-07,N22DCCN300,06:46:35,07:00:00,Stormy,No,OnTime
2025-11-11,N22DCCN001,05:06:24,07:00:00,Stormy,Yes,OnTime
2025-11-11,N22DCCN002,06:11:04,07:00:00,Stormy,No,OnTime
2025-11-11,N22DCCN003,06:36:47,07:00:00,Stormy,No,OnTime
2025-11-11,N22DCCN004,04:57:47,07:00:00,Stormy,No,OnTime
2025-11-11,N22DCCN005,05:25:30,07:00:00,Stormy,No,OnTime
2025-11-11,N22DCCN006,06:28:11,07:00:00,Stormy,No,OnTime
2025-11-11,N22DCCN007,06:06:25,07:00:00,Stormy,No,OnTime
2025-11-11,N22DCCN008,05:55:46,07:00:00,Stormy,No,OnTime
2025-11-11,N22DCCN009,06:05:41,07:00:00,Stormy,No,OnTime
2025-11-11,N22DCCN010,05:48:02,07:00:00,Stormy,No,OnTime
2025-11-11,N22DCCN011,06:03:16,07:00:00,Stormy,No,OnTime
2025-11-11,N22DCCN012,06:17:32,07:00:00,Stormy,No,OnTime
2025-11-11,N22DCCN013,06:07:03,07:00:00,Stormy,No,OnTime
2025-11-11,N22DCCN014,,07:00:00,Stormy,No,Absent
2025-11-11,N22DCCN015,06:06:56,07:00:00,Stormy,No,OnTime
2025-11-11,N22DCCN016,05:44:10,07:00:00,Stormy,No,OnTime
2025-11-11,N22DCCN017,,07:00:00,Stormy,No,Absent
2025-11-11,N22DCCN018,,07:00:00,Stormy,No,Absent
2025-11-11,N22DCCN019,05:47:19,07:00:00,Stormy,No,OnTime
2025-11-11,N22DCCN020,06:15:14,07:00:00,Stormy,No,OnTime
2025-11-11,N22DCCN021,06:07:56,07:00:00,Stormy,No,OnTime
2025-11-11,N22DCCN022,06:43:50,07:00:00,Stormy,No,OnTime
2025-11-11,N22DCCN023,06:11:01,07:00:00,Stormy,Yes,OnTime
2025-11-11,N22DCCN024,06:04:37,07:00:00,Stormy,No,OnTime
2025-11-11,N22DCCN025,06:03:08,07:00:00,Stormy,No,OnTime
2025-11-11,N22DCCN026,06:00:48,07:00:00,Stormy,Yes,OnTime
2025-11-11,N22DCCN027,,07:00:00,Stormy,No,Absent
2025-11-11,N22DCCN028,05:19:42,07:00:00,Stormy,No,OnTime
2025-11-11,N22DCCN029,05:36:50,07:00:00,Stormy,No,OnTime
2025-11-11,N22DCCN030,05:00:05,07:00:00,Stormy,No,OnTime
2025-11-11,N22DCCN031,05:11:21,07:00:00,Stormy,No,OnTime
2025-11-11,N22DCCN032,06:07:19,07:00:00,Stormy,No,OnTime
2025-11-11,N22DCCN033,06:02:07,07:00:00,Stormy,No,OnTime
2025-11-11,N22DCCN034,05:41:28,07:00:00,Stormy,No,OnTime
2025-11-11,N22DCCN035,,07:00:00,Stormy,No,Absent
2025-11-11,N22DCCN036,06:05:04,07:00:00,Stormy,No,OnTime
2025-11-11,N22DCCN037,06:35:46,07:00:00,Stormy,No,OnTime
2025-11-11,N22DCCN038,06:31:27,07:00:00,Stormy,No,OnTime
2025-11-11,N22DCCN039,05:20:15,07:00:00,Stormy,No,OnTime
2025-11-11,N22DCCN040,,07:00:00,Stormy,No,Absent
2025-11-11,N22DCCN041,05:56:08,07:00:00,Stormy,No,OnTime
2025-11-11,N22DCCN042,06:12:37,07:00:00,Stormy,No,OnTime
2025-11-11,N22DCCN043,,07:00:00,Stormy,No,Absent
2025-11-11,N22DCCN044,06:53:14,07:00:00,Stormy,No,OnTime
2025-11-11,N22DCCN045,06:20:13,07:00:00,Stormy,No,OnTime
2025-11-11,N22DCCN046,06:39:18,07:00:00,Stormy,No,OnTime
2025-11-11,N22DCCN047,06:42:04,07:00:00,Stormy,No,OnTime
2025-11-11,N22DCCN048,05:23:34,07:00:00,Stormy,No,OnTime
2025-11-11,N22DCCN049,04:57:50,07:00:00,Stormy,No,OnTime
2025-11-11,N22DCCN050,05:48:22,07:00:00,Stormy,No,OnTime
2025-11-11,N22DCCN051,04:55:44,07:00:00,Stormy,No,OnTime
2025-11-11,N22DCCN052,06:22:59,07:00:00,Stormy,No,OnTime
2025-11-11,N22DCCN053,05:52:38,07:00:00,Stormy,No,OnTime
2025-11-11,N22DCCN054,06:01:45,07:00:00,Stormy,No,OnTime
2025-11-11,N22DCCN055,06:10:56,07:00:00,Stormy,No,OnTime
2025-11-11,N22DCCN056,05:32:48,07:00:00,Stormy,No,OnTime
2025-11-11,N22DCCN057,,07:00:00,Stormy,No,Absent
2025-11-11,N22DCCN058,,07:00:00,Stormy,No,Absent
2025-11-11,N22DCCN059,05:09:37,07:00:00,Stormy,Yes,OnTime
2025-11-11,N22DCCN060,06:16:56,07:00:00,Stormy,No,OnTime
2025-11-11,N22DCCN061,05:38:16,07:00:00,Stormy,No,OnTime
2025-11-11,N22DCCN062,06:37:25,07:00:00,Stormy,No,OnTime
2025-11-11,N22DCCN063,,07:00:00,Stormy,No,Absent
2025-11-11,N22DCCN064,05:28:58,07:00:00,Stormy,No,OnTime
2025-11-11,N22DCCN065,04:55:41,07:00:00,Stormy,No,OnTime
2025-11-11,N22DCCN066,06:44:36,07:00:00,Stormy,No,OnTime
2025-11-11,N22DCCN067,04:57:23,07:00:00,Stormy,No,OnTime
2025-11-11,N22DCCN068,,07:00:00,Stormy,No,Absent
2025-11-11,N22DCCN069,06:09:40,07:00:00,Stormy,No,OnTime
2025-11-11,N22DCCN070,05:42:02,07:00:00,Stormy,No,OnTime
2025-11-11,N22DCCN071,,07:00:00,Stormy,No,Absent
2025-11-11,N22DCCN072,,07:00:00,Stormy,No,Absent
2025-11-11,N22DCCN073,04:40:46,07:00:00,Stormy,No,OnTime
2025-11-11,N22DCCN074,05:33:34,07:00:00,Stormy,No,OnTime
2025-11-11,N22DCCN075,05:29:31,07:00:00,Stormy,No,OnTime
2025-11-11,N22DCCN076,05:07:58,07:00:00,Stormy,No,OnTime
2025-11-11,N22DCCN077,,07:00:00,Stormy,No,Absent
2025-11-11,N22DCCN078,05:37:35,07:00:00,Stormy,No,OnTime
2025-11-11,N22DCCN079,06:07:04,07:00:00,Stormy,No,OnTime
2025-11-11,N22DCCN080,05:57:24,07:00:00,Stormy,No,OnTime
2025-11-11,N22DCCN081,06:36:44,07:00:00,Stormy,No,OnTime
